latitude,longitude,biomass_accumulation,geological_pressure,subduction_proximity,rift_proximity,temperature_gradient,cap_rock_probability,porosity_index,has_oil,reserve_size,is_test_reserve,reserve_name
-30.0,-112.5,0.0,0.31263071819270566,0.9517319487161197,0.02103595427999165,0.4625488631236001,0.0,0.06525019125677248,0,0.0,False,
-28.5,-112.5,0.0,0.7177889713243271,1.0,0.0,0.5808421929180687,0.23129290293369362,0.0,0,0.0,False,
-27.0,-112.5,0.0,0.4131882775429739,0.7270968273139172,0.0,0.5011968580576301,0.33782949766177794,0.2736937196117646,0,0.0,False,
-25.5,-112.5,0.0,0.492982941611943,0.6958120890901445,0.025868215608330632,0.5630063890900726,0.34097149950592065,0.07084647289979705,0,0.0,False,
-24.0,-112.5,0.13092244107232823,0.4589429781310433,0.8699612072986305,0.06800377817328401,0.6027853033231474,0.031112138430569425,0.20961800100679878,0,0.0,False,
-22.5,-112.5,0.04069458901610247,0.420403468102287,1.0,0.12047982042659006,0.5896941624791167,0.0,0.0,0,0.0,False,
-21.0,-112.5,0.0,0.4986620206272804,0.9155994287394433,0.0,0.5233763084336677,0.0,0.02637570995062411,0,0.0,False,
-19.5,-112.5,0.2567574186500356,0.6055682774489953,0.8573326431477836,0.0,0.4928583276717853,0.06284675832734146,0.0,0,0.0,False,
-18.0,-112.5,0.12145570294348251,0.5476600658880263,0.7924223108150532,0.0,0.3555070921736615,0.10864522682169003,0.4142721884205619,0,0.0,False,
-16.5,-112.5,0.0,0.5710236923030196,0.9723483804517234,0.0,0.5817496222293121,0.30489316509287545,0.009371610566262975,0,0.0,False,
-15.0,-112.5,0.0661789396273503,0.42523922477405246,1.0,0.05481854020893259,0.68518938097389,0.11762133692474214,0.0,0,0.0,False,
-13.5,-112.5,0.13275498980183795,0.3563798143557874,0.7130623933446836,0.011067510462922306,0.49733480991975715,0.1740341384782437,0.015338007850159069,0,0.0,False,
-12.0,-112.5,0.30391662919662005,0.4641936599055341,0.9293802446533865,0.0,0.4749548645470692,0.37767130755956024,0.12210191902527032,0,0.0,False,
-10.5,-112.5,0.03484982272033703,0.693645713634299,1.0,0.0,0.5884567756435884,0.17780629234044373,0.0,0,0.0,False,
-9.0,-112.5,0.25579179914851047,0.7943054444051438,0.8394373469053044,0.15609610838253027,0.674876489534914,0.41990819757386777,0.19980265174241257,0,0.0,False,
-7.5,-112.5,0.3108834901165244,0.7970767421713804,0.8809253124588967,0.0,0.5860509609841184,0.28138508299281006,0.2806339920092349,0,0.0,False,
-6.0,-112.5,0.12092248774799583,0.48133006931759476,0.8965398258709621,0.0,0.4523253538279625,0.07567936550901105,0.0,0,0.0,False,
-4.5,-112.5,0.16887051441314416,0.38513440988234016,0.8591505949279161,0.0,0.5008894941711084,0.21811332104749712,0.0,0,0.0,False,
-3.0,-112.5,0.10567197309265758,0.49219233644970395,1.0,0.017484631584138235,0.47768762749730154,0.20298763515350937,0.0,0,0.0,False,
-1.5,-112.5,0.2013444324311761,0.5970723902520341,1.0,0.18221404720987094,0.7234327187898683,0.3374576741769074,0.0,0,0.0,False,
0.0,-112.5,0.2299812378800953,0.4642522402919844,0.729543493849532,0.0,0.5660277343915285,0.25972382903933383,0.0,0,0.0,False,
1.5,-112.5,0.3109709468752387,0.478328310542898,0.806561847864992,0.14284445666590725,0.49232191132265646,0.17269986397816067,0.2445008716860214,0,0.0,False,
3.0,-112.5,0.36466149601253833,0.48218230584944083,1.0,0.0,0.5580799473892616,0.11277250165893071,0.08094437995618654,0,0.0,False,
4.5,-112.5,0.19060222535551208,0.7010907584159863,0.9600314743026017,0.12868094813226572,0.6982056906768256,0.3048763986077039,0.2652126376350926,0,0.0,False,
6.0,-112.5,0.07744712613193841,0.3311539536250986,0.9436715571775713,0.0,0.54728616185864,0.049132054824370094,0.0,0,0.0,False,
7.5,-112.5,0.2797006279240425,0.7201720504466247,0.9696545129154106,0.1551880082328716,0.6290981993341118,0.319654971017223,0.14317331701921449,0,0.0,False,
9.0,-112.5,0.3175953397892084,0.6444062938202795,0.9096129196409428,0.17808323477743093,0.5044144139738682,0.3357433923508147,0.12780413877529254,0,0.0,False,
10.5,-112.5,0.31828491891407584,0.7930736214476812,0.9481184369244441,0.18645389314450878,0.9261424137204166,0.5197658512254234,0.14334969171560036,0,0.0,False,
12.0,-112.5,0.26440946199584303,0.711901246392027,0.8674562835642822,0.0,0.6315743113238884,0.3190443807780145,0.0,0,0.0,False,
13.5,-112.5,0.31192537462802883,0.6647496870187302,0.8771988295340483,0.00028657332437549715,0.46582458678712,0.29249881229734803,0.12948056555572895,0,0.0,False,
15.0,-112.5,0.45213665173561224,0.8312773351698725,0.8904763917980281,0.0,0.43614023497975984,0.2969272740088555,0.14307177717627456,0,0.0,False,
16.5,-112.5,0.3390426060966417,0.7046836686208064,0.8592646348950846,0.0,0.5018057161890653,0.3836593980198184,0.0,0,0.0,False,
18.0,-112.5,0.26373337185370554,0.5686846248880038,0.9468817004038068,0.08996618542562368,0.6396472795135703,0.23476738959274632,0.0,0,0.0,False,
19.5,-112.5,0.2526075504425888,0.7990984581727506,0.9297628911470995,0.001577965906165655,0.5135131144108299,0.14331673337703216,0.18296105769182136,0,0.0,False,
21.0,-112.5,0.2907586173774922,0.6191458309156941,0.7133833966832923,0.04802845977441553,0.5312276491244952,0.10076131998094129,0.18528162282511626,0,0.0,False,
22.5,-112.5,0.48286954784129077,0.8232681163353107,0.8796721042969518,0.04251625879790389,0.6309457290297659,0.25440646534069855,0.21465106025026698,0,0.0,False,
24.0,-112.5,0.3212273986486538,0.49471315397029714,0.9020711333734605,0.0,0.5305071649491722,0.14716370711928528,0.19414322946455959,0,0.0,False,
25.5,-112.5,0.3678441032043405,0.7853819731401943,1.0,0.0,0.8169671487736994,0.4148644764621253,0.29912588508946436,0,0.0,False,
27.0,-112.5,0.3596174586798432,0.6461067273720554,0.8713278644392141,0.07860574255500079,0.7197305210408707,0.3223609070282745,0.0,0,0.0,False,
28.5,-112.5,0.557412753688864,0.8244029040774058,0.9096447272070537,0.04316434724645707,0.5438444263454072,0.29305771008582354,0.11270550999109272,0,0.0,False,
30.0,-112.5,0.6755299593333259,0.8644898383339945,0.8923236016299242,0.0,0.5014464295248686,0.13160316733340377,0.2803929588150764,0,0.0,False,
31.5,-112.5,0.5392728213312035,0.8628187898817105,1.0,0.03989651507195394,0.5921488191397596,0.2758456364293303,0.3792068521644023,0,0.0,False,
33.0,-112.5,0.4932133169376474,0.5435997612945689,0.7805162746967782,0.14496123101829173,0.4998949661263074,0.35663250710615596,0.3056203214027976,0,0.0,False,
34.5,-112.5,0.45472629233081563,0.9161345858016414,0.8215065430694862,0.09234177762217737,0.7469608178894596,0.43864337392903935,0.19422754271592382,0,0.0,False,
36.0,-112.5,0.15969078803534656,0.571952914226393,0.814809855450972,0.02632063056953451,0.4840824505224309,0.057948315862706906,0.09845010245925792,0,0.0,False,
37.5,-112.5,0.4102345622945435,0.7080948096553037,0.9014011726941259,0.04475541748523454,0.567070750959715,0.4001756232411947,0.21546782974434087,0,0.0,False,
39.0,-112.5,0.2872266939282346,0.4475467552739501,0.7506185866804014,0.1474195189000514,0.6622791116772324,0.2868991688649642,0.0,0,0.0,False,
40.5,-112.5,0.2625351662562871,0.7249881359770253,1.0,0.0,0.639310937849477,0.2597688996042817,0.293524062537051,0,0.0,False,
42.0,-112.5,0.1055814878501577,0.4393160562358648,0.9415521706821979,0.023036904456141455,0.5744050142388225,0.24450238472992772,0.11821946321455945,0,0.0,False,
43.5,-112.5,0.10629954363426342,0.7309526654446579,0.9585392664993484,0.0,0.46297047365776967,0.35673679280022397,0.0,0,0.0,False,
45.0,-112.5,0.0804955309076718,0.5873442690756048,1.0,0.0,0.5711201350621956,0.24195433593341129,0.08536956564068082,0,0.0,False,
46.5,-112.5,0.2067651093991375,0.8456104408223786,0.8655991757220536,0.0,0.550899009875949,0.18352761707168785,0.3910687588276264,0,0.0,False,
48.0,-112.5,0.05360672447187666,0.5134308856957871,0.985597883515181,0.0,0.4221151544912548,0.010341125099900678,0.10794986410084031,0,0.0,False,
49.5,-112.5,0.2889552964286628,0.8428376513172535,0.9582283581372255,0.1062537674628137,0.6698667840165594,0.4713963902520087,0.12279389677649656,0,0.0,False,
51.0,-112.5,0.11441744284604444,0.6109496110715682,1.0,0.0,0.5099207178534004,0.23968073872097123,0.0,0,0.0,False,
52.5,-112.5,0.0,0.3823527881694305,0.9691243283180251,0.021173026658695533,0.57856842081606,0.22312234731047398,0.0,0,0.0,False,
54.0,-112.5,0.04252315301222519,0.5121000251824003,0.8490827241488133,0.10463110890273891,0.5544870749110484,0.18315601172942597,0.2702750702052213,0,0.0,False,
55.5,-112.5,0.0,0.3249020600311596,0.9424003669572302,0.13801452926931054,0.5508643272463806,0.22185130035125553,0.0,0,0.0,False,
57.0,-112.5,0.0,0.7603169149461557,0.835319937667543,0.0059278078884413285,0.41565758026407496,0.2146913353093609,0.0,0,0.0,False,
58.5,-112.5,0.196592576958141,0.5921442951107009,0.8532885895129789,0.0,0.6028695412915236,0.382409512710849,0.2673964985059693,0,0.0,False,
60.0,-112.5,0.10193407665080809,0.535478805048444,0.8986388787968508,0.07048915453755657,0.391614754819944,0.0,0.0,0,0.0,False,
61.5,-112.5,0.08046817409807128,0.5728724185234848,0.8814225152112193,0.041239564413377235,0.48763250114103485,0.27139629813687494,0.0,0,0.0,False,
63.0,-112.5,0.039731789758000166,0.318743633158891,0.8106107459197975,0.0,0.3885752067504492,0.0,0.06893409436057851,0,0.0,False,
64.5,-112.5,0.0,0.6482056658499863,0.6730553230998578,0.16468295058146679,0.6097872470913004,0.2593314450075484,0.22018578940752215,0,0.0,False,
66.0,-112.5,0.0,0.2962005673847924,0.9296448582622537,0.023793793105697698,0.4436077097229392,0.08809389726900282,0.0,0,0.0,False,
67.5,-112.5,0.0982092642087638,0.3408468270128019,0.9367630975179212,0.08171269323673962,0.4339315209817449,0.10201798448708997,0.0,0,0.0,False,
69.0,-112.5,0.0,0.42502139809454614,0.9363708118180328,0.03546665161661788,0.6123024740986178,0.1342192495266088,0.01692058438184025,0,0.0,False,
70.5,-112.5,0.0,0.0,0.19059540100136374,0.05135263468767257,0.0,0.23437119347826596,0.3867329807846398,0,0.0,False,
72.0,-112.5,0.0,0.23429108042870644,0.0,0.0,0.1397204436122249,0.09086574109288056,0.3239384857080719,0,0.0,False,
73.5,-112.5,0.0,0.0,0.15531650859580448,0.06967470198039837,0.1523265615488948,0.028562473336550417,0.09911047955981682,0,0.0,False,
75.0,-112.5,0.019051045563740404,0.0,0.24920152818013258,0.06778004326861821,0.11785834666865658,0.40043547546452113,0.31336706603666187,0,0.0,False,
76.5,-112.5,0.07733934814620241,0.09186375623571824,0.17637809121974166,0.08527078763985602,0.15376263541142518,0.0,0.0,0,0.0,False,
78.0,-112.5,0.06740728153114257,0.13695172325302013,0.0,0.0,0.0,0.12500413865195434,0.3388632019282488,0,0.0,False,
79.5,-112.5,0.028825913859795375,0.0,0.04530167087054082,0.0,0.0,0.1238214500795868,0.26557621274942744,0,0.0,False,
81.0,-112.5,0.12192672341351501,0.0,0.0,0.01229601515263288,0.0,0.1321973739994267,0.48019884997089474,0,0.0,False,
82.5,-112.5,0.0,0.0,0.0,0.0,0.0,0.054100900705387485,0.5330575496008854,0,0.0,False,
84.0,-112.5,0.051982972565325775,0.0,0.17233110913480681,0.1237427827867622,0.015937777877783638,0.0,0.29031930592741567,0,0.0,False,
85.5,-112.5,0.06388571091969196,0.0,0.06990792191023978,0.0,0.12191233137013582,0.23142006603239984,0.4967142599803885,0,0.0,False,
87.0,-112.5,0.0,0.0,0.07599597165015304,0.08922751169857863,0.14951293329686932,0.10527376308144319,0.48400971713039326,0,0.0,False,
88.5,-112.5,0.0,0.0234353623406077,0.0,0.0,0.0,0.0,0.22297592098820035,0,0.0,False,
-90.0,-111.0,0.0,0.13545327005844834,0.0,0.0,0.0,0.0,0.34526763906361874,0,0.0,False,
-88.5,-111.0,0.0,0.06923157569956458,0.10547410660215471,0.0,0.0007995469561273005,0.0623240066374248,0.07969469183349123,0,0.0,False,
-87.0,-111.0,0.075344808399105,0.0,0.04216732541514457,0.03535872142914797,0.09704231700497867,0.0,0.08493757361727003,0,0.0,False,
-85.5,-111.0,0.0,0.09232170068339739,0.0,0.06447110898117284,0.0652900519542755,0.0,0.23461922859775397,0,0.0,False,
-84.0,-111.0,0.0,0.11587110180405735,0.17364002989552008,0.09759647607221587,0.06670130499622495,0.1388201839329978,0.27762358187493497,0,0.0,False,
-82.5,-111.0,0.0,0.20905451262716496,0.0593298252242056,0.03206878236747497,0.06460133480403163,0.1677014630409997,0.3758157081134142,0,0.0,False,
-81.0,-111.0,0.11187394727031366,0.0,0.0,0.0,0.07717838612897227,0.06942469956052498,0.1413382981566425,0,0.0,False,
-79.5,-111.0,0.0013190549449320758,0.0,0.0,0.0,0.19403965470113663,0.08238931218555018,0.21968801317526696,0,0.0,False,
-78.0,-111.0,0.0,0.0851286375455748,0.05982417976226822,0.0,0.15862529712872656,0.06690460145161545,0.30466331323744833,0,0.0,False,
-76.5,-111.0,0.0,0.0,0.0,0.06856402605286714,0.009435597139774252,0.0817385475532989,0.22331001806396839,0,0.0,False,
-75.0,-111.0,0.12924305637387828,0.18618092265109687,0.0,0.0,0.0,0.3132896964617661,0.29421415455116934,0,0.0,False,
-73.5,-111.0,0.0,0.0,0.0,0.01442339096847983,0.0,0.036884119254949055,0.37661146404432255,0,0.0,False,
-72.0,-111.0,0.13161761805108604,0.0,0.1430858637718583,0.08673471380557884,0.2336516513317339,0.13213488291777695,0.13330235367991602,0,0.0,False,
-70.5,-111.0,0.02113866562248833,0.0,0.08427982602080435,0.3012173833361045,0.20037523274031407,0.06346315805258124,0.14458058690722497,0,0.0,False,
-69.0,-111.0,0.0,0.18739340344122846,0.0,0.0,0.0,0.09219626785920078,0.41749274548491877,0,0.0,False,
-67.5,-111.0,0.25024592219807457,0.0507339383989589,0.0,0.0,0.0,0.1293569670067874,0.34192764635130174,0,0.0,False,
-66.0,-111.0,0.0,0.0,0.028808051279888766,0.015323631248239104,0.0,0.15394761445111874,0.3046790399996542,0,0.0,False,
-64.5,-111.0,0.0,0.05165682970977142,0.1318052533239847,0.0,0.0,0.0,0.41020583412686484,0,0.0,False,
-63.0,-111.0,0.0,0.0,0.00829548099133515,0.0,0.09000362227421468,0.375794805291521,0.0,0,0.0,False,
-61.5,-111.0,0.0956961026404159,0.0,0.0,0.0021458479845050302,0.22788848150186936,0.24436234881400073,0.531734608544685,0,0.0,False,
-60.0,-111.0,0.16949802960603622,0.5076853975714003,0.7795124437276965,0.015458031085047525,0.5653640702196447,0.0,0.24834538026121647,0,0.0,False,
-58.5,-111.0,0.16773404705122616,0.46167001590189793,0.8914360537069858,0.12084631106175625,0.6685356568528035,0.3088230753636621,0.0,0,0.0,False,
-57.0,-111.0,0.12334020879413381,0.45242203509827167,0.7801706876072969,0.07154050520413842,0.5853680790668434,0.3429806212137647,0.03133541153822846,0,0.0,False,
-55.5,-111.0,0.0,0.8287455595209969,0.9341435868367814,0.0,0.49799583361303257,0.23602850280428841,0.0,0,0.0,False,
-54.0,-111.0,0.0,0.4046130142988957,0.9453016199856088,0.13464436684042375,0.5622963598888527,0.25626000887788963,0.0,0,0.0,False,
-52.5,-111.0,0.0,0.31781235837417776,1.0,0.12768774424572815,0.5745880755438917,0.06591548628837939,0.0,0,0.0,False,
-51.0,-111.0,0.2059594697336573,0.9180356994068732,0.8790553717591475,0.0,0.8002429023174584,0.5240003120807177,0.23516534954251106,0,0.0,False,
-49.5,-111.0,0.04984626626546068,0.6231152327412279,1.0,0.0,0.5181723847352804,0.2930192308744176,0.15240848855608835,0,0.0,False,
-48.0,-111.0,0.0,0.5587238340878115,1.0,0.0,0.6362260967012369,0.261284245270395,0.0,0,0.0,False,
-46.5,-111.0,0.13729312930887,0.43487035930189094,0.9073723365577542,0.06126188716826978,0.454779199716089,0.2831246625621681,0.0,0,0.0,False,
-45.0,-111.0,0.0,0.6287225036529759,1.0,0.10204439025402877,0.5296483672115369,0.04949636189109573,0.05393847536722372,0,0.0,False,
-43.5,-111.0,0.04735667785535733,0.6103265305192116,1.0,0.0,0.47051553348075137,0.03961471759154378,0.3516150202333967,0,0.0,False,
-42.0,-111.0,0.0,0.4720634372757022,0.852059800260772,0.0,0.31678258743767473,0.02714605360303088,0.11961628167597316,0,0.0,False,
-40.5,-111.0,0.0736569407858989,0.25148008419788204,1.0,0.05492989979957488,0.4966175298160381,0.22692902621677155,0.0,0,0.0,False,
-39.0,-111.0,0.0053918146110839725,0.451325451317193,0.8932294587895794,0.030546163961898784,0.5877937377337809,0.128504253029904,0.14798944308833129,0,0.0,False,
-37.5,-111.0,0.0,0.7094896071248068,1.0,0.03717542927758457,0.8901837534143646,0.2747561438961624,0.1901444863844454,0,0.0,False,
-36.0,-111.0,0.02423050105044871,0.502441823801665,0.9628516429270244,0.2114110205154384,0.7381865960586018,0.0,0.12018825997310463,0,0.0,False,
-34.5,-111.0,0.12459949615578708,0.4932096178623502,0.930339685503079,0.0,0.43565511968876924,0.21153092379690563,0.0,0,0.0,False,
-33.0,-111.0,0.02026978154759139,0.43194722377477274,1.0,0.01862210394043706,0.6459407854981565,0.11862850027284906,0.03246302772005849,0,0.0,False,
-31.5,-111.0,0.10465894465801738,0.5098393097043414,0.915084817332958,0.0,0.6015508535718924,0.13080843375980944,0.016604203427468427,0,0.0,False,
-30.0,-111.0,0.0,0.3300578679334592,0.8923580257812496,0.10974929205477993,0.5058638249004942,0.17642489018720892,0.08163822701860171,0,0.0,False,
-28.5,-111.0,0.034019121535011784,0.4710285728235872,0.8953796976188435,0.1527082620250295,0.4870575534179209,0.2830430827269297,0.05378956904233773,0,0.0,False,
-27.0,-111.0,0.0,0.6664101794318325,0.7856165654948553,0.023703655239118382,0.3550264967460077,0.0802618811925373,0.3898917949072191,0,0.0,False,
-25.5,-111.0,0.12318444175007275,0.7479657852367051,1.0,0.03890856899221595,0.5651263225554832,0.22189508776469036,0.0,0,0.0,False,
-24.0,-111.0,0.05850501342409635,0.3836536241906675,0.8340255138218573,0.1380428201844346,0.540590961834979,0.06372305579264204,0.0,0,0.0,False,
-22.5,-111.0,0.1318907837789906,0.7468972347057966,0.9210136176991839,0.0,0.7316380415771319,0.1424471999787075,0.01667389998369946,0,0.0,False,
-21.0,-111.0,0.17984937022042313,0.7080506930742511,0.9020148907823696,0.031376114412785296,0.5114732325305058,0.3922837069074475,0.05853526486472498,0,0.0,False,
-19.5,-111.0,0.14910234685619608,0.6642826581267062,0.9607409874578582,0.0,0.5968029473778523,0.2918341947790679,0.24444908685429775,0,0.0,False,
-18.0,-111.0,0.11677102725833062,0.6082036040526846,0.8986910188992077,0.013538171444204604,0.6022036735234931,0.0,0.0,0,0.0,False,
-16.5,-111.0,0.0,0.3104435431830817,0.8731631609551539,0.0,0.3731688566160226,0.2449422743591224,0.04395735564568937,0,0.0,False,
-15.0,-111.0,0.11008522128474257,0.4772314492842267,0.9414664303678019,0.12019734751142658,0.4668231296633648,0.1938730639057781,0.010345186184028856,0,0.0,False,
-13.5,-111.0,0.06835731131741285,0.6296236095221291,0.9328944725134374,0.0,0.5601353475487539,0.12488475306325009,0.0,0,0.0,False,
-12.0,-111.0,0.0990510241964597,0.3482102677759257,0.7938254239908529,0.0,0.31516157156167723,0.2043875496104502,0.0,0,0.0,False,
-10.5,-111.0,0.1082076534711992,0.38044985696757794,0.8890044026399766,0.16069493203022933,0.41174843295333774,0.16136147689203312,0.0,0,0.0,False,
-9.0,-111.0,0.06019516973469542,0.5440857495026422,1.0,0.0,0.7153217411744858,0.12625948135801868,0.0,0,0.0,False,
-7.5,-111.0,0.0,0.33157010090113453,1.0,0.06418238847341935,0.4779563754552928,0.21005392226377279,0.0,0,0.0,False,
-6.0,-111.0,0.11697361342309738,0.6671630437935929,0.7292458438659033,0.14213150946223385,0.6246443462875352,0.4384372763442965,0.23457543120207894,0,0.0,False,
-4.5,-111.0,0.2159598214951408,0.5096351637576308,0.9827730749984083,0.0,0.5734238661455039,0.16532787841174737,0.2195094375430026,0,0.0,False,
-3.0,-111.0,0.07448519331398412,0.5462451763806594,0.91057830904466,0.08642211545814228,0.457274516403452,0.4949783424866461,0.0,0,0.0,False,
-1.5,-111.0,0.22325877036465228,0.6778177509893316,0.8408022121781956,0.0,0.5646287976982572,0.16524064246462233,0.0,0,0.0,False,
0.0,-111.0,0.42366707880675597,0.7166194613607832,0.8572014762293152,0.06503238628527407,0.6286944464243467,0.3141421718871992,0.21222608450307706,0,0.0,False,
1.5,-111.0,0.3473116082399107,0.6919022921437396,0.8060253766889123,0.08666904582918082,0.5961329454732498,0.4299879559561258,0.1848955032750271,0,0.0,False,
3.0,-111.0,0.41999732680433843,0.6839961394374776,0.763774782729519,0.0,0.5129937492259881,0.41856324688867563,0.24380377444376955,0,0.0,False,
4.5,-111.0,0.3045247359416898,0.6908290829055164,0.9385287800163036,0.0,0.6350607245568357,0.4822199896598306,0.03295320230724971,0,0.0,False,
6.0,-111.0,0.39093107248511244,0.618491771974901,1.0,0.0,0.6305038932820209,0.0,0.0,0,0.0,False,
7.5,-111.0,0.2094302890605969,0.5840180685239188,0.9352658980388344,0.015542725858039548,0.619773919035104,0.18880105739344483,0.0,0,0.0,False,
9.0,-111.0,0.22381314877064906,0.7413241701858015,0.9171571731647628,0.0,0.4678379599776928,0.23056164097518045,0.13939960321693012,0,0.0,False,
10.5,-111.0,0.019446921324461797,0.2950448752004688,0.8376426266758423,0.0,0.24936611718347038,0.4047909785491103,0.10540505526545688,0,0.0,False,
12.0,-111.0,0.4157452104815195,0.7095357565885315,0.806966896319533,0.05112029511152223,0.5110701137288777,0.41609216716960673,0.17514996192564639,0,0.0,False,
13.5,-111.0,0.4536380483214665,0.8906498001549156,0.9021803216592593,0.0,0.6173473731404294,0.1348651233067552,0.23236897999956033,0,0.0,False,
15.0,-111.0,0.24570026918040272,0.33491349809222287,0.7970711559647485,0.008079082083028736,0.5027228927386502,0.31200407428101656,0.0,0,0.0,False,
16.5,-111.0,0.2765716650354335,0.9495949374882473,1.0,0.0,0.8812535107415868,0.4832668732485714,0.1522873874459987,0,0.0,False,
18.0,-111.0,0.22832324725731404,0.7894472849104912,0.8422452362731764,0.18817918019819402,0.6108308213557277,0.23304487771472207,0.1409453883753048,0,0.0,False,
19.5,-111.0,0.3467664732816544,0.4966628415897255,0.815654692139385,0.0,0.5923161664400699,0.17161450004616807,0.0,0,0.0,False,
21.0,-111.0,0.43226797587797644,0.48018501071261843,1.0,0.0,0.5510578878325528,0.3483026234915751,0.08818827999814016,0,0.0,False,
22.5,-111.0,0.16751086959689337,0.5884513337776239,1.0,0.05404045974074402,0.5464420269353389,0.14442729728420622,0.142343256704544,0,0.0,False,
24.0,-111.0,0.4193073823608764,0.6174092765033838,0.7804954533849289,0.0,0.5359495805185159,0.3763054655769999,0.1546768096523346,0,0.0,False,
25.5,-111.0,0.40304043327830624,0.9166563401524068,0.8117773345318303,0.0014837149983386191,0.6373433990434824,0.3918546213267734,0.42972974422346966,0,0.0,False,
27.0,-111.0,0.5063730462885258,0.9141987613505738,0.880510594179347,0.0,0.6534913339242215,0.5188161819628695,0.3080614038473991,0,0.0,False,
28.5,-111.0,0.6073145837138194,0.9543585194216461,0.8839103461513544,0.07720654099067514,0.8239596903389691,0.4142659798723554,0.20189989109973538,0,0.0,False,
30.0,-111.0,0.5964515098075786,0.8416227500925226,0.8541212238583469,0.003816185802860397,0.5381563549785204,0.1277293677710547,0.20902014748267278,0,0.0,False,
31.5,-111.0,0.6313520322209517,1.1950827717451642,1.0,0.0,0.7942275672559719,0.5127125546655547,0.0056174498336747924,0,0.0,False,
33.0,-111.0,0.609724996895744,1.050797812624848,0.9210513382173932,0.02967286223260184,0.5277833423653754,0.435505973785205,0.3203067570473354,0,0.0,False,
34.5,-111.0,0.6801793119103564,1.0846183208813822,0.8963081006731388,0.11246898974452464,0.5980153724530272,0.5040133462528916,0.36890121261520814,0,0.0,False,
36.0,-111.0,0.5488512030844777,1.0690893571616984,0.8391932512827739,0.0,0.6466797020160423,0.38215082239354314,0.466114994088498,0,0.0,False,
37.5,-111.0,0.43956484656351236,0.6488227477268795,0.794838435796391,0.006146518422837844,0.4367524730169845,0.3313263099950076,0.07851166739049867,0,0.0,False,
39.0,-111.0,0.20274306679678422,0.804905133793291,0.8375470615775797,0.0,0.7003550766732548,0.13410154204485542,0.23595180637653365,0,0.0,False,
40.5,-111.0,0.21683674231689215,0.5837781493991181,0.8124187616918355,0.039719351327506223,0.6057860174727012,0.18895931206104363,0.14073723117147524,0,0.0,False,
42.0,-111.0,0.28652040164661274,0.7294257758076577,0.7740657336625316,0.0,0.5739895326140687,0.33328227068084876,0.05323133953764017,0,0.0,False,
43.5,-111.0,0.15885815663682568,0.5536170738586705,1.0,0.18644039280867453,0.6652065951463336,0.100819173193028,0.04674744659241636,0,0.0,False,
45.0,-111.0,0.19244549447549197,0.32227655462435584,0.9930142964106254,0.136581450305258,0.4732400647552302,0.5221554646394991,0.0,0,0.0,False,
46.5,-111.0,0.28336500851101337,0.8202942459546478,0.8625374467150465,0.0,0.29177409425774076,0.05838981800267423,0.4310619937497957,0,0.0,False,
48.0,-111.0,0.1961732122264081,0.3332660713450081,1.0,0.2115474232531227,0.5446672679399029,0.0978680225955426,0.0,0,0.0,False,
49.5,-111.0,0.09030243935679745,0.37726386148355173,0.9590276594435111,0.0,0.5314477542437582,0.09985401327706137,0.17399731303888089,0,0.0,False,
51.0,-111.0,0.0203293676061565,0.398339799520707,0.7919536737727275,0.08678785214388006,0.3729824286157304,0.0,0.0,0,0.0,False,
52.5,-111.0,0.0,0.15695766809860817,0.7542072863705944,0.3694540311916394,0.7126272531315063,0.22559761792775584,0.0,0,0.0,False,
54.0,-111.0,0.038547119480801834,0.3157443021640853,0.9306013201832983,0.0,0.47833284941471077,0.18486893273086105,0.13827801372272666,0,0.0,False,
55.5,-111.0,0.01589267057113162,0.49943715007451,0.947601576090902,0.08880424381270656,0.649058676515667,0.35907194751582105,0.1562647860009514,0,0.0,False,
57.0,-111.0,0.08129589957953562,0.463039040933298,0.7707257191102603,0.08902622296591216,0.6413787872668284,0.0,0.08540188749894062,0,0.0,False,
58.5,-111.0,0.021255049324926376,0.4273811084011685,0.8474352365945018,0.0,0.36903872731490134,0.03221883316721148,0.09180731538927644,0,0.0,False,
60.0,-111.0,0.0,0.3127490323517115,0.9853142302783588,0.05660081488650091,0.49362370255341514,0.0,0.04070642614385492,0,0.0,False,
61.5,-111.0,0.0,0.4569271985636834,1.0,0.17055267724505124,0.7013355331844775,0.3080749703999423,0.10311827913747529,0,0.0,False,
63.0,-111.0,0.0,0.40121279622051015,0.9084409607430535,0.0,0.32928542471056366,0.1810933891813303,0.1291975770973329,0,0.0,False,
64.5,-111.0,0.06737818634675588,0.2577577389246497,0.905625847085862,0.05195629603506761,0.507084705944215,0.05691677045083855,0.0,0,0.0,False,
66.0,-111.0,0.18826362693892207,0.5704731011154984,0.8548919912851671,0.09695444780202142,0.6897836227193492,0.20025466588241053,0.08698146564505922,0,0.0,False,
67.5,-111.0,0.004278648356254126,0.2671361446472822,1.0,0.0,0.5382227434554239,0.26327209567461185,0.0,0,0.0,False,
69.0,-111.0,0.044530275935488146,0.6202787875397753,0.9555881470236594,0.0129175871629094,0.6036198064785747,0.07027626730371411,0.0,0,0.0,False,
70.5,-111.0,0.10503704269660247,0.02530362395249134,0.0,0.05255135693406454,0.0,0.0,0.593675759513128,0,0.0,False,
72.0,-111.0,0.0,0.3782286646096179,0.07821153738736852,0.0,0.13399225668049794,0.0,0.30024898470809247,0,0.0,False,
